,RunId,iteration,Step,width,height,initial_population,initial_population_bt,vento,Lagarta Saudavel,Lagarta Infectada,Bacteria
578,578,28,20,50,50,100,150,3,1,0,0
579,579,28,20,50,50,100,150,4,0,0,0
580,580,29,20,50,50,100,0,0,100,0,0
581,581,29,20,50,50,100,0,1,100,0,0
582,582,29,20,50,50,100,0,2,100,0,0
583,583,29,20,50,50,100,0,3,100,0,0
584,584,29,20,50,50,100,0,4,100,0,0
585,585,29,20,50,50,100,50,0,0,0,19
586,586,29,20,50,50,100,50,1,1,0,8
587,587,29,20,50,50,100,50,2,2,0,0
588,588,29,20,50,50,100,50,3,0,0,0
589,589,29,20,50,50,100,50,4,1,0,0
590,590,29,20,50,50,100,100,0,0,0,0
591,591,29,20,50,50,100,100,1,3,0,0
592,592,29,20,50,50,100,100,2,0,0,4
593,593,29,20,50,50,100,100,3,0,0,0
594,594,29,20,50,50,100,100,4,1,0,0
595,595,29,20,50,50,100,150,0,0,0,0
596,596,29,20,50,50,100,150,1,0,0,0
597,597,29,20,50,50,100,150,2,0,0,2
598,598,29,20,50,50,100,150,3,0,0,0
599,599,29,20,50,50,100,150,4,0,0,0
600,600,30,20,50,50,100,0,0,100,0,0
601,601,30,20,50,50,100,0,1,100,0,0
602,602,30,20,50,50,100,0,2,100,0,0
603,603,30,20,50,50,100,0,3,100,0,0
604,604,30,20,50,50,100,0,4,100,0,0
605,605,30,20,50,50,100,50,0,0,0,2
606,606,30,20,50,50,100,50,1,1,0,0
607,607,30,20,50,50,100,50,2,0,0,8
608,608,30,20,50,50,100,50,3,1,0,0
609,609,30,20,50,50,100,50,4,1,0,4
610,610,30,20,50,50,100,100,0,1,0,3
611,611,30,20,50,50,100,100,1,0,0,0
612,612,30,20,50,50,100,100,2,0,0,0
613,613,30,20,50,50,100,100,3,0,0,2
614,614,30,20,50,50,100,100,4,0,0,2
615,615,30,20,50,50,100,150,0,0,0,0
616,616,30,20,50,50,100,150,1,1,0,0
617,617,30,20,50,50,100,150,2,1,0,0
618,618,30,20,50,50,100,150,3,0,0,0
619,619,30,20,50,50,100,150,4,5,0,0
620,620,31,20,50,50,100,0,0,100,0,0
621,621,31,20,50,50,100,0,1,100,0,0
622,622,31,20,50,50,100,0,2,100,0,0
623,623,31,20,50,50,100,0,3,100,0,0
624,624,31,20,50,50,100,0,4,100,0,0
625,625,31,20,50,50,100,50,0,0,0,4
626,626,31,20,50,50,100,50,1,0,0,3
627,627,31,20,50,50,100,50,2,0,0,3
628,628,31,20,50,50,100,50,3,0,0,0
629,629,31,20,50,50,100,50,4,0,0,3
630,630,31,20,50,50,100,100,0,0,0,0
631,631,31,20,50,50,100,100,1,0,0,0
632,632,31,20,50,50,100,100,2,0,0,0
633,633,31,20,50,50,100,100,3,1,0,0
634,634,31,20,50,50,100,100,4,2,0,0
635,635,31,20,50,50,100,150,0,0,0,1
636,636,31,20,50,50,100,150,1,0,0,0
637,637,31,20,50,50,100,150,2,1,0,0
638,638,31,20,50,50,100,150,3,0,0,0
639,639,31,20,50,50,100,150,4,0,0,5
640,640,32,20,50,50,100,0,0,100,0,0
641,641,32,20,50,50,100,0,1,100,0,0
642,642,32,20,50,50,100,0,2,100,0,0
643,643,32,20,50,50,100,0,3,100,0,0
644,644,32,20,50,50,100,0,4,100,0,0
645,645,32,20,50,50,100,50,0,0,0,6
646,646,32,20,50,50,100,50,1,0,0,4
647,647,32,20,50,50,100,50,2,0,0,0
648,648,32,20,50,50,100,50,3,1,0,3
649,649,32,20,50,50,100,50,4,1,0,5
650,650,32,20,50,50,100,100,0,0,0,0
651,651,32,20,50,50,100,100,1,1,0,0
652,652,32,20,50,50,100,100,2,0,0,0
653,653,32,20,50,50,100,100,3,0,0,0
654,654,32,20,50,50,100,100,4,0,0,2
655,655,32,20,50,50,100,150,0,0,0,0
656,656,32,20,50,50,100,150,1,0,0,0
657,657,32,20,50,50,100,150,2,0,0,0
658,658,32,20,50,50,100,150,3,0,0,0
659,659,32,20,50,50,100,150,4,0,0,0
660,660,33,20,50,50,100,0,0,100,0,0
661,661,33,20,50,50,100,0,1,100,0,0
662,662,33,20,50,50,100,0,2,100,0,0
663,663,33,20,50,50,100,0,3,100,0,0
664,664,33,20,50,50,100,0,4,100,0,0
665,665,33,20,50,50,100,50,0,0,0,0
666,666,33,20,50,50,100,50,1,0,0,0
667,667,33,20,50,50,100,50,2,0,0,1
668,668,33,20,50,50,100,50,3,1,0,10
669,669,33,20,50,50,100,50,4,0,0,0
670,670,33,20,50,50,100,100,0,1,0,0
671,671,33,20,50,50,100,100,1,0,0,0
672,672,33,20,50,50,100,100,2,0,0,1
673,673,33,20,50,50,100,100,3,1,0,0
674,674,33,20,50,50,100,100,4,0,0,9
675,675,33,20,50,50,100,150,0,2,0,0
676,676,33,20,50,50,100,150,1,0,0,0
677,677,33,20,50,50,100,150,2,0,0,0
678,678,33,20,50,50,100,150,3,0,0,0
679,679,33,20,50,50,100,150,4,0,0,1
680,680,34,20,50,50,100,0,0,100,0,0
681,681,34,20,50,50,100,0,1,100,0,0
682,682,34,20,50,50,100,0,2,100,0,0
683,683,34,20,50,50,100,0,3,100,0,0
684,684,34,20,50,50,100,0,4,100,0,0
685,685,34,20,50,50,100,50,0,0,0,1
686,686,34,20,50,50,100,50,1,1,0,0
687,687,34,20,50,50,100,50,2,3,0,0
688,688,34,20,50,50,100,50,3,0,0,2
689,689,34,20,50,50,100,50,4,0,0,0
690,690,34,20,50,50,100,100,0,0,0,0
691,691,34,20,50,50,100,100,1,0,0,1
692,692,34,20,50,50,100,100,2,2,0,0
693,693,34,20,50,50,100,100,3,0,0,1
694,694,34,20,50,50,100,100,4,0,0,4
695,695,34,20,50,50,100,150,0,0,0,0
696,696,34,20,50,50,100,150,1,0,0,0
697,697,34,20,50,50,100,150,2,0,0,0
698,698,34,20,50,50,100,150,3,0,0,0
699,699,34,20,50,50,100,150,4,0,0,0
700,700,35,20,50,50,100,0,0,100,0,0
701,701,35,20,50,50,100,0,1,100,0,0
702,702,35,20,50,50,100,0,2,100,0,0
703,703,35,20,50,50,100,0,3,100,0,0
704,704,35,20,50,50,100,0,4,100,0,0
705,705,35,20,50,50,100,50,0,0,0,0
706,706,35,20,50,50,100,50,1,0,0,1
707,707,35,20,50,50,100,50,2,0,0,0
708,708,35,20,50,50,100,50,3,0,0,5
709,709,35,20,50,50,100,50,4,0,0,4
710,710,35,20,50,50,100,100,0,2,0,0
711,711,35,20,50,50,100,100,1,0,0,0
712,712,35,20,50,50,100,100,2,2,0,0
713,713,35,20,50,50,100,100,3,0,0,0
714,714,35,20,50,50,100,100,4,5,0,0
715,715,35,20,50,50,100,150,0,0,0,0
716,716,35,20,50,50,100,150,1,0,0,0
717,717,35,20,50,50,100,150,2,0,0,0
718,718,35,20,50,50,100,150,3,0,0,0
719,719,35,20,50,50,100,150,4,1,0,0
720,720,36,20,50,50,100,0,0,100,0,0
721,721,36,20,50,50,100,0,1,100,0,0
722,722,36,20,50,50,100,0,2,100,0,0
723,723,36,20,50,50,100,0,3,100,0,0
724,724,36,20,50,50,100,0,4,100,0,0
725,725,36,20,50,50,100,50,0,1,0,5
726,726,36,20,50,50,100,50,1,3,0,3
727,727,36,20,50,50,100,50,2,0,0,0
728,728,36,20,50,50,100,50,3,0,0,1
729,729,36,20,50,50,100,50,4,0,0,7
730,730,36,20,50,50,100,100,0,1,0,0
731,731,36,20,50,50,100,100,1,0,0,0
732,732,36,20,50,50,100,100,2,0,0,0
733,733,36,20,50,50,100,100,3,0,0,0
734,734,36,20,50,50,100,100,4,0,0,0
735,735,36,20,50,50,100,150,0,0,0,0
736,736,36,20,50,50,100,150,1,1,0,0
737,737,36,20,50,50,100,150,2,0,0,4
738,738,36,20,50,50,100,150,3,0,0,2
739,739,36,20,50,50,100,150,4,2,0,1
740,740,37,20,50,50,100,0,0,100,0,0
741,741,37,20,50,50,100,0,1,100,0,0
742,742,37,20,50,50,100,0,2,100,0,0
743,743,37,20,50,50,100,0,3,100,0,0
744,744,37,20,50,50,100,0,4,100,0,0
745,745,37,20,50,50,100,50,0,1,0,0
746,746,37,20,50,50,100,50,1,0,0,0
747,747,37,20,50,50,100,50,2,0,0,0
748,748,37,20,50,50,100,50,3,0,0,0
749,749,37,20,50,50,100,50,4,0,0,0
750,750,37,20,50,50,100,100,0,1,0,6
751,751,37,20,50,50,100,100,1,0,0,0
752,752,37,20,50,50,100,100,2,0,0,0
753,753,37,20,50,50,100,100,3,1,0,0
754,754,37,20,50,50,100,100,4,0,0,4
755,755,37,20,50,50,100,150,0,0,0,0
756,756,37,20,50,50,100,150,1,1,0,0
757,757,37,20,50,50,100,150,2,0,0,0
758,758,37,20,50,50,100,150,3,1,0,0
759,759,37,20,50,50,100,150,4,0,0,0
760,760,38,20,50,50,100,0,0,100,0,0
761,761,38,20,50,50,100,0,1,100,0,0
762,762,38,20,50,50,100,0,2,100,0,0
763,763,38,20,50,50,100,0,3,100,0,0
764,764,38,20,50,50,100,0,4,100,0,0
765,765,38,20,50,50,100,50,0,0,0,0
766,766,38,20,50,50,100,50,1,0,0,4
767,767,38,20,50,50,100,50,2,0,0,2
768,768,38,20,50,50,100,50,3,0,0,0
769,769,38,20,50,50,100,50,4,1,0,0
770,770,38,20,50,50,100,100,0,0,0,4
771,771,38,20,50,50,100,100,1,1,0,0
772,772,38,20,50,50,100,100,2,0,0,2
773,773,38,20,50,50,100,100,3,0,0,1
774,774,38,20,50,50,100,100,4,0,0,0
775,775,38,20,50,50,100,150,0,0,0,0
776,776,38,20,50,50,100,150,1,0,0,0
777,777,38,20,50,50,100,150,2,0,0,0
778,778,38,20,50,50,100,150,3,1,0,0
779,779,38,20,50,50,100,150,4,0,0,0
780,780,39,20,50,50,100,0,0,100,0,0
781,781,39,20,50,50,100,0,1,100,0,0
782,782,39,20,50,50,100,0,2,100,0,0
783,783,39,20,50,50,100,0,3,100,0,0
784,784,39,20,50,50,100,0,4,100,0,0
785,785,39,20,50,50,100,50,0,0,0,4
786,786,39,20,50,50,100,50,1,0,0,0
787,787,39,20,50,50,100,50,2,3,0,0
788,788,39,20,50,50,100,50,3,0,0,1
789,789,39,20,50,50,100,50,4,0,0,0
790,790,39,20,50,50,100,100,0,0,0,0
791,791,39,20,50,50,100,100,1,0,0,0
792,792,39,20,50,50,100,100,2,0,0,0
793,793,39,20,50,50,100,100,3,0,0,0
794,794,39,20,50,50,100,100,4,3,0,4
795,795,39,20,50,50,100,150,0,0,0,2
796,796,39,20,50,50,100,150,1,0,0,0
797,797,39,20,50,50,100,150,2,0,0,0
798,798,39,20,50,50,100,150,3,0,0,0
799,799,39,20,50,50,100,150,4,0,0,0
800,800,40,20,50,50,100,0,0,100,0,0
801,801,40,20,50,50,100,0,1,100,0,0
802,802,40,20,50,50,100,0,2,100,0,0
803,803,40,20,50,50,100,0,3,100,0,0
804,804,40,20,50,50,100,0,4,100,0,0
805,805,40,20,50,50,100,50,0,0,0,1
806,806,40,20,50,50,100,50,1,6,0,0
807,807,40,20,50,50,100,50,2,0,0,1
808,808,40,20,50,50,100,50,3,0,0,1
809,809,40,20,50,50,100,50,4,0,0,4
810,810,40,20,50,50,100,100,0,1,0,4
811,811,40,20,50,50,100,100,1,0,0,1
812,812,40,20,50,50,100,100,2,0,0,0
813,813,40,20,50,50,100,100,3,0,0,0
814,814,40,20,50,50,100,100,4,0,0,0
815,815,40,20,50,50,100,150,0,0,0,0
816,816,40,20,50,50,100,150,1,0,0,1
817,817,40,20,50,50,100,150,2,0,0,4
818,818,40,20,50,50,100,150,3,0,0,0
819,819,40,20,50,50,100,150,4,0,0,0
820,820,41,20,50,50,100,0,0,100,0,0
821,821,41,20,50,50,100,0,1,100,0,0
822,822,41,20,50,50,100,0,2,100,0,0
823,823,41,20,50,50,100,0,3,100,0,0
824,824,41,20,50,50,100,0,4,100,0,0
825,825,41,20,50,50,100,50,0,5,0,0
826,826,41,20,50,50,100,50,1,0,0,3
827,827,41,20,50,50,100,50,2,0,0,10
828,828,41,20,50,50,100,50,3,1,0,0
829,829,41,20,50,50,100,50,4,0,0,0
830,830,41,20,50,50,100,100,0,0,0,0
831,831,41,20,50,50,100,100,1,0,0,0
832,832,41,20,50,50,100,100,2,0,0,2
833,833,41,20,50,50,100,100,3,0,0,0
834,834,41,20,50,50,100,100,4,0,0,0
835,835,41,20,50,50,100,150,0,0,0,0
836,836,41,20,50,50,100,150,1,1,0,0
837,837,41,20,50,50,100,150,2,0,0,0
838,838,41,20,50,50,100,150,3,0,0,0
839,839,41,20,50,50,100,150,4,0,0,0
840,840,42,20,50,50,100,0,0,100,0,0
841,841,42,20,50,50,100,0,1,100,0,0
842,842,42,20,50,50,100,0,2,100,0,0
843,843,42,20,50,50,100,0,3,100,0,0
844,844,42,20,50,50,100,0,4,100,0,0
845,845,42,20,50,50,100,50,0,0,0,0
846,846,42,20,50,50,100,50,1,0,0,0
847,847,42,20,50,50,100,50,2,0,0,0
848,848,42,20,50,50,100,50,3,0,0,0
849,849,42,20,50,50,100,50,4,0,0,11
850,850,42,20,50,50,100,100,0,0,0,0
851,851,42,20,50,50,100,100,1,0,0,0
852,852,42,20,50,50,100,100,2,0,0,0
853,853,42,20,50,50,100,100,3,0,0,0
854,854,42,20,50,50,100,100,4,0,0,0
855,855,42,20,50,50,100,150,0,0,0,9
856,856,42,20,50,50,100,150,1,0,0,0
857,857,42,20,50,50,100,150,2,0,0,0
858,858,42,20,50,50,100,150,3,0,0,1
859,859,42,20,50,50,100,150,4,0,0,0
860,860,43,20,50,50,100,0,0,100,0,0
861,861,43,20,50,50,100,0,1,100,0,0
862,862,43,20,50,50,100,0,2,100,0,0
863,863,43,20,50,50,100,0,3,100,0,0
864,864,43,20,50,50,100,0,4,100,0,0
865,865,43,20,50,50,100,50,0,3,0,1
866,866,43,20,50,50,100,50,1,0,0,9
867,867,43,20,50,50,100,50,2,1,0,4
868,868,43,20,50,50,100,50,3,0,0,0
869,869,43,20,50,50,100,50,4,0,0,0
870,870,43,20,50,50,100,100,0,1,0,0
871,871,43,20,50,50,100,100,1,0,0,0
872,872,43,20,50,50,100,100,2,1,0,0
873,873,43,20,50,50,100,100,3,0,0,0
874,874,43,20,50,50,100,100,4,2,0,0
875,875,43,20,50,50,100,150,0,0,0,0
876,876,43,20,50,50,100,150,1,0,0,0
877,877,43,20,50,50,100,150,2,0,0,0
878,878,43,20,50,50,100,150,3,0,0,0
879,879,43,20,50,50,100,150,4,0,0,0
880,880,44,20,50,50,100,0,0,100,0,0
881,881,44,20,50,50,100,0,1,100,0,0
882,882,44,20,50,50,100,0,2,100,0,0
883,883,44,20,50,50,100,0,3,100,0,0
884,884,44,20,50,50,100,0,4,100,0,0
885,885,44,20,50,50,100,50,0,0,0,5
886,886,44,20,50,50,100,50,1,0,0,0
887,887,44,20,50,50,100,50,2,0,0,0
888,888,44,20,50,50,100,50,3,0,0,3
889,889,44,20,50,50,100,50,4,0,0,1
890,890,44,20,50,50,100,100,0,0,0,0
891,891,44,20,50,50,100,100,1,0,0,0
892,892,44,20,50,50,100,100,2,0,0,4
893,893,44,20,50,50,100,100,3,0,0,8
894,894,44,20,50,50,100,100,4,0,0,3
895,895,44,20,50,50,100,150,0,0,0,0
896,896,44,20,50,50,100,150,1,0,0,9
897,897,44,20,50,50,100,150,2,0,0,0
898,898,44,20,50,50,100,150,3,0,0,0
899,899,44,20,50,50,100,150,4,2,0,0
900,900,45,20,50,50,100,0,0,100,0,0
901,901,45,20,50,50,100,0,1,100,0,0
902,902,45,20,50,50,100,0,2,100,0,0
903,903,45,20,50,50,100,0,3,100,0,0
904,904,45,20,50,50,100,0,4,100,0,0
905,905,45,20,50,50,100,50,0,0,0,1
906,906,45,20,50,50,100,50,1,1,0,0
907,907,45,20,50,50,100,50,2,0,0,0
908,908,45,20,50,50,100,50,3,0,0,12
909,909,45,20,50,50,100,50,4,0,0,7
910,910,45,20,50,50,100,100,0,0,0,4
911,911,45,20,50,50,100,100,1,0,0,0
912,912,45,20,50,50,100,100,2,0,0,0
913,913,45,20,50,50,100,100,3,0,0,0
914,914,45,20,50,50,100,100,4,2,0,0
915,915,45,20,50,50,100,150,0,3,0,0
916,916,45,20,50,50,100,150,1,0,0,0
917,917,45,20,50,50,100,150,2,1,0,0
918,918,45,20,50,50,100,150,3,0,0,1
919,919,45,20,50,50,100,150,4,0,0,0
920,920,46,20,50,50,100,0,0,100,0,0
921,921,46,20,50,50,100,0,1,100,0,0
922,922,46,20,50,50,100,0,2,100,0,0
923,923,46,20,50,50,100,0,3,100,0,0
924,924,46,20,50,50,100,0,4,100,0,0
925,925,46,20,50,50,100,50,0,0,0,2
926,926,46,20,50,50,100,50,1,1,0,6
927,927,46,20,50,50,100,50,2,0,0,0
928,928,46,20,50,50,100,50,3,0,0,12
929,929,46,20,50,50,100,50,4,0,0,6
930,930,46,20,50,50,100,100,0,0,0,3
931,931,46,20,50,50,100,100,1,0,0,0
932,932,46,20,50,50,100,100,2,0,0,0
933,933,46,20,50,50,100,100,3,1,0,2
934,934,46,20,50,50,100,100,4,0,0,0
935,935,46,20,50,50,100,150,0,2,0,0
936,936,46,20,50,50,100,150,1,0,0,0
937,937,46,20,50,50,100,150,2,0,0,0
938,938,46,20,50,50,100,150,3,0,0,0
939,939,46,20,50,50,100,150,4,0,0,0
940,940,47,20,50,50,100,0,0,100,0,0
941,941,47,20,50,50,100,0,1,100,0,0
942,942,47,20,50,50,100,0,2,100,0,0
943,943,47,20,50,50,100,0,3,100,0,0
944,944,47,20,50,50,100,0,4,100,0,0
945,945,47,20,50,50,100,50,0,1,0,2
946,946,47,20,50,50,100,50,1,0,0,0
947,947,47,20,50,50,100,50,2,0,0,0
948,948,47,20,50,50,100,50,3,0,0,4
949,949,47,20,50,50,100,50,4,1,0,0
950,950,47,20,50,50,100,100,0,0,0,3
951,951,47,20,50,50,100,100,1,0,0,5
952,952,47,20,50,50,100,100,2,0,0,0
953,953,47,20,50,50,100,100,3,1,0,0
954,954,47,20,50,50,100,100,4,0,0,3
955,955,47,20,50,50,100,150,0,0,0,0
956,956,47,20,50,50,100,150,1,0,0,0
957,957,47,20,50,50,100,150,2,2,0,0
958,958,47,20,50,50,100,150,3,0,0,1
959,959,47,20,50,50,100,150,4,0,0,0
960,960,48,20,50,50,100,0,0,100,0,0
961,961,48,20,50,50,100,0,1,100,0,0
962,962,48,20,50,50,100,0,2,100,0,0
963,963,48,20,50,50,100,0,3,100,0,0
964,964,48,20,50,50,100,0,4,100,0,0
965,965,48,20,50,50,100,50,0,0,0,1
966,966,48,20,50,50,100,50,1,0,0,0
967,967,48,20,50,50,100,50,2,0,0,0
968,968,48,20,50,50,100,50,3,0,0,17
969,969,48,20,50,50,100,50,4,1,0,7
970,970,48,20,50,50,100,100,0,0,0,0
971,971,48,20,50,50,100,100,1,0,0,0
972,972,48,20,50,50,100,100,2,1,0,0
973,973,48,20,50,50,100,100,3,0,0,0
974,974,48,20,50,50,100,100,4,0,0,0
975,975,48,20,50,50,100,150,0,1,0,0
976,976,48,20,50,50,100,150,1,0,0,0
977,977,48,20,50,50,100,150,2,0,0,0
978,978,48,20,50,50,100,150,3,0,0,0
979,979,48,20,50,50,100,150,4,1,0,0
980,980,49,20,50,50,100,0,0,100,0,0
981,981,49,20,50,50,100,0,1,100,0,0
982,982,49,20,50,50,100,0,2,100,0,0
983,983,49,20,50,50,100,0,3,100,0,0
984,984,49,20,50,50,100,0,4,100,0,0
985,985,49,20,50,50,100,50,0,0,0,0
986,986,49,20,50,50,100,50,1,3,0,6
987,987,49,20,50,50,100,50,2,0,0,2
988,988,49,20,50,50,100,50,3,0,0,0
989,989,49,20,50,50,100,50,4,4,0,0
990,990,49,20,50,50,100,100,0,0,0,0
991,991,49,20,50,50,100,100,1,0,0,0
992,992,49,20,50,50,100,100,2,0,0,0
993,993,49,20,50,50,100,100,3,0,0,0
994,994,49,20,50,50,100,100,4,4,0,0
995,995,49,20,50,50,100,150,0,0,0,0
996,996,49,20,50,50,100,150,1,0,0,0
997,997,49,20,50,50,100,150,2,0,0,0
998,998,49,20,50,50,100,150,3,3,0,0
999,999,49,20,50,50,100,150,4,0,0,0
1000,1000,50,20,50,50,100,0,0,100,0,0
1001,1001,50,20,50,50,100,0,1,100,0,0
1002,1002,50,20,50,50,100,0,2,100,0,0
1003,1003,50,20,50,50,100,0,3,100,0,0
1004,1004,50,20,50,50,100,0,4,100,0,0
1005,1005,50,20,50,50,100,50,0,3,0,0
1006,1006,50,20,50,50,100,50,1,0,0,0
1007,1007,50,20,50,50,100,50,2,0,0,6
1008,1008,50,20,50,50,100,50,3,1,0,2
1009,1009,50,20,50,50,100,50,4,0,0,3
1010,1010,50,20,50,50,100,100,0,0,0,0
1011,1011,50,20,50,50,100,100,1,0,0,0
1012,1012,50,20,50,50,100,100,2,2,0,0
1013,1013,50,20,50,50,100,100,3,0,0,15
1014,1014,50,20,50,50,100,100,4,0,0,0
1015,1015,50,20,50,50,100,150,0,0,0,0
1016,1016,50,20,50,50,100,150,1,0,0,0
1017,1017,50,20,50,50,100,150,2,0,0,0
1018,1018,50,20,50,50,100,150,3,0,0,0
1019,1019,50,20,50,50,100,150,4,1,0,0
1020,1020,51,20,50,50,100,0,0,100,0,0
1021,1021,51,20,50,50,100,0,1,100,0,0
1022,1022,51,20,50,50,100,0,2,100,0,0
1023,1023,51,20,50,50,100,0,3,100,0,0
1024,1024,51,20,50,50,100,0,4,100,0,0
1025,1025,51,20,50,50,100,50,0,0,0,4
1026,1026,51,20,50,50,100,50,1,0,0,2
1027,1027,51,20,50,50,100,50,2,0,0,0
1028,1028,51,20,50,50,100,50,3,0,0,0
1029,1029,51,20,50,50,100,50,4,0,0,1
1030,1030,51,20,50,50,100,100,0,0,0,0
1031,1031,51,20,50,50,100,100,1,0,0,6
1032,1032,51,20,50,50,100,100,2,1,0,0
1033,1033,51,20,50,50,100,100,3,2,0,6
1034,1034,51,20,50,50,100,100,4,0,0,0
1035,1035,51,20,50,50,100,150,0,0,0,0
1036,1036,51,20,50,50,100,150,1,0,0,0
1037,1037,51,20,50,50,100,150,2,0,0,0
1038,1038,51,20,50,50,100,150,3,0,0,0
1039,1039,51,20,50,50,100,150,4,1,0,0
1040,1040,52,20,50,50,100,0,0,100,0,0
1041,1041,52,20,50,50,100,0,1,100,0,0
1042,1042,52,20,50,50,100,0,2,100,0,0
1043,1043,52,20,50,50,100,0,3,100,0,0
1044,1044,52,20,50,50,100,0,4,100,0,0
1045,1045,52,20,50,50,100,50,0,0,0,3
1046,1046,52,20,50,50,100,50,1,0,0,0
1047,1047,52,20,50,50,100,50,2,0,0,4
1048,1048,52,20,50,50,100,50,3,4,0,2
1049,1049,52,20,50,50,100,50,4,0,0,2
1050,1050,52,20,50,50,100,100,0,0,0,0
1051,1051,52,20,50,50,100,100,1,0,0,0
1052,1052,52,20,50,50,100,100,2,0,0,0
1053,1053,52,20,50,50,100,100,3,0,0,0
1054,1054,52,20,50,50,100,100,4,1,0,1
1055,1055,52,20,50,50,100,150,0,0,0,4
1056,1056,52,20,50,50,100,150,1,1,0,0
1057,1057,52,20,50,50,100,150,2,0,0,0
1058,1058,52,20,50,50,100,150,3,0,0,0
1059,1059,52,20,50,50,100,150,4,0,0,0
1060,1060,53,20,50,50,100,0,0,100,0,0
1061,1061,53,20,50,50,100,0,1,100,0,0
1062,1062,53,20,50,50,100,0,2,100,0,0
1063,1063,53,20,50,50,100,0,3,100,0,0
1064,1064,53,20,50,50,100,0,4,100,0,0
1065,1065,53,20,50,50,100,50,0,0,0,11
1066,1066,53,20,50,50,100,50,1,1,0,0
1067,1067,53,20,50,50,100,50,2,1,0,10
1068,1068,53,20,50,50,100,50,3,0,0,16
1069,1069,53,20,50,50,100,50,4,1,0,6
1070,1070,53,20,50,50,100,100,0,0,0,1
1071,1071,53,20,50,50,100,100,1,0,0,0
1072,1072,53,20,50,50,100,100,2,0,0,0
1073,1073,53,20,50,50,100,100,3,0,0,0
1074,1074,53,20,50,50,100,100,4,5,0,0
1075,1075,53,20,50,50,100,150,0,0,0,0
1076,1076,53,20,50,50,100,150,1,0,0,0
1077,1077,53,20,50,50,100,150,2,0,0,0
1078,1078,53,20,50,50,100,150,3,0,0,0
1079,1079,53,20,50,50,100,150,4,0,0,0
1080,1080,54,20,50,50,100,0,0,100,0,0
1081,1081,54,20,50,50,100,0,1,100,0,0
1082,1082,54,20,50,50,100,0,2,100,0,0
1083,1083,54,20,50,50,100,0,3,100,0,0
1084,1084,54,20,50,50,100,0,4,100,0,0
1085,1085,54,20,50,50,100,50,0,0,0,6
1086,1086,54,20,50,50,100,50,1,1,0,4
1087,1087,54,20,50,50,100,50,2,4,0,0
1088,1088,54,20,50,50,100,50,3,0,0,0
1089,1089,54,20,50,50,100,50,4,0,0,1
1090,1090,54,20,50,50,100,100,0,0,0,0
1091,1091,54,20,50,50,100,100,1,1,0,0
1092,1092,54,20,50,50,100,100,2,0,0,4
1093,1093,54,20,50,50,100,100,3,1,0,0
1094,1094,54,20,50,50,100,100,4,0,0,0
1095,1095,54,20,50,50,100,150,0,1,0,0
1096,1096,54,20,50,50,100,150,1,0,0,0
1097,1097,54,20,50,50,100,150,2,0,0,0
1098,1098,54,20,50,50,100,150,3,0,0,0
1099,1099,54,20,50,50,100,150,4,0,0,0
1100,1100,55,20,50,50,100,0,0,100,0,0
1101,1101,55,20,50,50,100,0,1,100,0,0
1102,1102,55,20,50,50,100,0,2,100,0,0
1103,1103,55,20,50,50,100,0,3,100,0,0
1104,1104,55,20,50,50,100,0,4,100,0,0
1105,1105,55,20,50,50,100,50,0,0,0,0
1106,1106,55,20,50,50,100,50,1,0,0,1
1107,1107,55,20,50,50,100,50,2,0,0,0
1108,1108,55,20,50,50,100,50,3,0,0,0
1109,1109,55,20,50,50,100,50,4,1,0,9
1110,1110,55,20,50,50,100,100,0,0,0,0
1111,1111,55,20,50,50,100,100,1,0,0,0
1112,1112,55,20,50,50,100,100,2,0,0,0
1113,1113,55,20,50,50,100,100,3,0,0,0
1114,1114,55,20,50,50,100,100,4,0,0,0
1115,1115,55,20,50,50,100,150,0,0,0,0
1116,1116,55,20,50,50,100,150,1,0,0,0
1117,1117,55,20,50,50,100,150,2,0,0,0
1118,1118,55,20,50,50,100,150,3,1,0,0
1119,1119,55,20,50,50,100,150,4,0,0,0
1120,1120,56,20,50,50,100,0,0,100,0,0
1121,1121,56,20,50,50,100,0,1,100,0,0
1122,1122,56,20,50,50,100,0,2,100,0,0
1123,1123,56,20,50,50,100,0,3,100,0,0
1124,1124,56,20,50,50,100,0,4,100,0,0
1125,1125,56,20,50,50,100,50,0,1,0,0
1126,1126,56,20,50,50,100,50,1,0,0,5
1127,1127,56,20,50,50,100,50,2,1,0,0
1128,1128,56,20,50,50,100,50,3,0,0,5
1129,1129,56,20,50,50,100,50,4,0,0,0
1130,1130,56,20,50,50,100,100,0,0,0,2
1131,1131,56,20,50,50,100,100,1,1,0,0
1132,1132,56,20,50,50,100,100,2,0,0,0
1133,1133,56,20,50,50,100,100,3,1,0,0
1134,1134,56,20,50,50,100,100,4,0,0,0
1135,1135,56,20,50,50,100,150,0,0,0,0
1136,1136,56,20,50,50,100,150,1,0,0,0
1137,1137,56,20,50,50,100,150,2,1,0,0
1138,1138,56,20,50,50,100,150,3,0,0,0
1139,1139,56,20,50,50,100,150,4,0,0,4
1140,1140,57,20,50,50,100,0,0,100,0,0
1141,1141,57,20,50,50,100,0,1,100,0,0
1142,1142,57,20,50,50,100,0,2,100,0,0
1143,1143,57,20,50,50,100,0,3,100,0,0
1144,1144,57,20,50,50,100,0,4,100,0,0
1145,1145,57,20,50,50,100,50,0,0,0,0
